Indice_limpio,Indice_original,Digito,Hash
3450,3703,7,39b9e9a9be57cacc0c1b9f366feb8509
3451,3704,7,332f1bf709955c0980e918317f8a3ded
3452,3705,7,bb6fb294b3333be305c103c29faebbda
3453,3706,7,9f030db2e609932df819159b046c17b7
3454,3707,7,7ddeda6cc3be9665486845c7c549d894
3455,3708,7,5c45282caad1f8f56f54be1a64828c44
3456,3709,7,4e99ae2eecc2e87c947b50d6253d6727
3457,3710,7,879897905a8d4db99ee0f905a391cfd8
3458,3711,7,5cb5dc98b8715ee40e5d9252f8b091d0
3459,3712,7,107c7d9d893f4e5afca108cfd5518259
3460,3713,7,a14014abf03285ca411440117993c0ed
3461,3714,7,061d1b501d09f152243863cb7aad766c
3462,3715,7,5f1aec0d488b95e552268bbf9d3de21a
3463,3716,7,351b9455e73a3c588c3edc24c53468e4
3464,3717,7,cb3f687c79aa5811ba1e9816c3ef937a
3465,3718,7,d5d486547c0e7e7a012353d9a7f9bace
3466,3719,7,f323ed9ef3830ee7d630bccac40ca3ed
3467,3720,7,0796396690087491d4ae1dcdc2acbe4f
3468,3721,7,8d3c7e21d826955d8ac587b699aeaebd
3469,3722,7,5d1df70ad7fa07d6a00b726f917aae41
3470,3723,7,321d261c385a92fb4210fe2fc433070f
3471,3724,7,b68d1c6ee9448bebf9bc91e5454019df
3472,3725,7,be924291e487092baf892672d777a048
3473,3726,7,611fc2499b9ad4d632315ded79dda6bb
3474,3727,7,cda9c5ad7cfd8d3dc85318859851308b
3475,3728,7,bb4abdefb0ea598027e12e496f67b778
3476,3729,7,7be5994f0b2df59eb0718299e8481783
3477,3730,7,b33e018bf951ad49fd78fdc0b471060d
3478,3731,7,56ac6f5a7e7ca6ea7606e8e2a080586e
3479,3732,7,7988d42093bf030394bedc4bc4381589
3480,3733,7,e543e652e5c3a63d9c1d701154294c84
3481,3734,7,e88b55273d8278d7903addee9b7804fc
3482,3735,7,7de53c5ffdec3d1af376542b59fccfbe
3483,3736,7,1f271982ea8cad8253a868a52c8939aa
3484,3737,7,ce842561006fd1b7dfe25b622c741fb2
3485,3738,7,93db19e0d105d87bc3e35d204742d945
3486,3739,7,6370bd758f6227ab9e6d16e784c494eb
3487,3740,7,4cb009d08bc80a5305736884a4e12727
3488,3741,7,ca45d271db1cbefe4ca6eaf2f13d5223
3489,3742,7,e9c7bbc15ec596afb318f4006488a3e0
3490,3743,7,9113c97cbfbf5af4b24b6fa24f55d765
3491,3744,7,1095b60a4756d741680083173bf31da1
3492,3745,7,ac7c002c09935bcde3641b285e16ca3e
3493,3746,7,89c55d4f1ca26a22dfe9b0916e52f08c
3494,3747,7,25a2f277198cf10c5499dec457f04f62
3495,3748,7,4c95be1dbe5a8b90c5940d847277217d
3496,3749,7,f302ec67267647b0547a6f2c4e8f99a0
3497,3750,7,3ecd85cfcd35e17f4d3bfc307c80235f
3498,3751,7,4f8a985b42896bd6d09c9f958a6b7080
3499,3752,7,6223430a3d881006175d9f91f9882d8d
3500,3753,7,6a8d8abd33bb6cc07c4c360161fcdfc4
3501,3754,7,1f804df8b97690f4d7b3bf0c2132c303
3502,3755,7,9c3b0bfe5421d92f482543d9892f2298
3503,3756,7,a105be0ebf616977dc6bc135dcc3611d
3504,3757,7,a9cfa46969d4c595e5e802caa71efa11
3505,3758,7,7a4651c11149ef242bee492f17b5b554
3506,3759,7,25006e7ad310d4b921eaf56e08ce4022
3507,3760,7,f4a2dafb500d887513e948278a0d876b
3508,3761,7,989d166cc9da7e69fab968cf5154b39e
3509,3762,7,9fad595dfc17e5a617c070ab474519bb
3510,3763,7,ae78749794f0ea0f0dc534910c918c71
3511,3764,7,b44407499747ab174fe4eceaa2775e00
3512,3765,7,7bd8e22a35ffa6f8aa1d91604276b589
3513,3766,7,562799a116e08fc1dc02825aa1c201c8
3514,3767,7,5c031f389203334e16741fe5f3703474
3515,3768,7,9967e587aa1826b06d720a0137a733a1
3516,3769,7,c4d58be2c14f7059c9682f0fc51d724f
3517,3770,7,02b5e0aa3c07af1042a776bec371c6ca
3518,3771,7,8a5e6d853c9673b2f425178f811597cb
3519,3772,7,3a29f3a56798cc8512fc3f8f4746cd68
3520,3773,7,d591c54cb8778f998cb79b0f49cf9592
3521,3774,7,f3e24b106d3bc859370a3a0a7aba36d5
3522,3775,7,11c534f1f261a1dc2652d49e8eaf43cf
3523,3777,7,9f491d7a580d353029b46cae9628c76a
3524,3778,7,d1099ff3ff013a0f0bddb7a088561536
3525,3780,7,78361fc2b360df602b5d1583020d7371
3526,3782,7,685c38da5e4afef119c54ea08d993558
3527,3784,7,2d4b006d13d1b70186a4d9db1fcff84a
3528,3786,7,41d220d2f13b6f54315f815eca4f968d
3529,3788,7,eeb77fffc385deef148ba1945bfa11b7
3530,3789,7,59c8cb9a20acde197057546b5b8a29c7
3531,3790,7,efca5d8df29893c0bcfb5f89add44ae5
3532,3791,7,d15ac84dd740ebca532533d3f17a1d96
3533,3792,7,d3df82c02726fde3e517a85021c8c6ba
3534,3793,7,931f1bc2a132ac063c75f29466d41cb0
3535,3795,7,31f9ac87c1704837fd80052842192d79
3536,3797,7,020b0d38156fac7485c69d14707f1719
3537,3799,7,1a7e28ed6247b38e1c8f45611b6f9891
3538,3800,7,204f4f80f906bc87010b1af2117e83ae
3539,3802,7,4b849cfb824cda7bae2753efb9fe6bcc
3540,3804,7,27c1ed54d0e774a35d3e5292b93aa70b
3541,3806,7,5b7cf0290bd643d95512045755f07672
3542,3807,7,877246907f5c70d4e07c24968b90ed48
3543,3808,7,a845bbed755f353df3d326bd039c41ff
3544,3809,7,3361213dd8cdc641c02a518a6663f460
3545,3810,7,432be7692168cebcf37196153673286d
3546,3811,7,6ffe4355afadb5775749ac4fd22f035c
3547,3813,7,136653a97a480669a6655eef6370b4ac
3548,3815,7,629f1987b6eb88f05db9e1cca6d9ac38
3549,3817,7,d10bf18cdd392d258352edc68ded1046
3550,3819,7,74a3943d7542445c74d722d42c2b58e9
3551,3821,7,d88df380c46e56076856699c8b56edda
3552,3822,7,584a5fecc2b424ecc28efebcc7ba019a
3553,3824,7,2ca728d37d1b430e361f07b5fdd05924
3554,3825,7,6acbd942a9396fe755320c2d23bf498a
3555,3826,7,7a3c07c56067ed4520e7aa976b820a8b
3556,3827,7,dde99e20df26076025b6a1bbf6e0a12e
3557,3828,7,9c4bb234a6b87aa24d67d07dbe23f6b0
3558,3829,7,c4262cef61575205b0e7d4a6786d4322
3559,3830,7,4b96ea62d6ee8453e64a7c3f36f1fa0f
3560,3831,7,4fadae7c249dfedcbc8e60d3084111c4
3561,3832,7,8040f507f6278a6d392f5aebe7db811f
3562,3833,7,e26d83258375adbba705dbb2769c0106
3563,3834,7,fce956e5163d8e951407284ff1fd323f
3564,3835,7,4a5d8a68c1304af0171e8ccfc0b8093a
3565,3836,7,240df42de6f03e0909d1b22c222c310d
3566,3837,7,12411138fc78c13134910bd1983ab14e
3567,3838,7,79cacd8d3d04888e48573e44ae0d35f3
3568,3839,7,160c023d62a6b18f92a1ff3e195c7b35
3569,3840,7,3d47aaebdb174944d70edcaa78056890
3570,3841,7,5f4e9e18568d4a5a95fc755f634c12e8
3571,3842,7,633b7f51e7150e872dc3e85dad9488b4
3572,3843,7,17d4eed5bedabfbce30175f8289b1fae
3573,3844,7,622adbaef86b92a895bec5798007e61c
3574,3845,7,965914c40b28b5d0cb7fe958c2a9e78c
3575,3846,7,4cbe012aa9cc6109a7e6a38fd10f1532
3576,3847,7,954aed476164cb39728375557e1f62d8
3577,3848,7,de295cd76612af3502567fb07fd82acc
3578,3849,7,d48022d99a7cb8cded1babf14d09add0
3579,3850,7,755a3db2a8ced5010139d1cbbbf7e8e7
3580,3851,7,33d64c868711822d3d3a12154054b91a
3581,3852,7,fac3b6500dc4ae1a9aeb0f8b3717ede3
3582,3853,7,6f352927825ac6b2202d40a3b7b3ce87
3583,3854,7,aaf335e9133a8e60edf95dddd583436a
3584,3855,7,a9ea43a5ede13f8138fc57a3a6151a32
3585,3856,7,897cf6f2f5ea679aebd04f19fad79490
3586,3857,7,01b17792cca51ccf523e8648680f1912
3587,3858,7,8a03406f5774ecefef389a52c1650b2b
3588,3859,7,49e45f056bf0d5c2654b9cfdf7cc61ac
3589,3860,7,073c9d5d4016bb46e544e8a4c1cdfc18
3590,3861,7,65d32baa178b0d2703f8ec52c888d722
3591,3864,7,95811b959060d36a1bbff4c7acdb8fc5
3592,3867,7,b2902761241d53df757b57e604e62771
3593,3868,7,58829e42ff161a3c633424c8fe08de3e
3594,3871,7,ef1a57833071d79ef76ae5fb8f983078
3595,3874,7,ebb8e401112318ad6a0964a70da7a0a4
3596,3877,7,07d2ac292ce35e315a33b9272c4427e0
3597,3878,7,1a697d8a9085a6376031ccc6b7a8ff15
3598,3879,7,d2630ab0e67cf385a1b713f730cb15d1
3599,3880,7,e668e59eb8f3d2f6638d5b6b72174073
3600,3881,7,c9459e45a2f1d5f07572b34caff43190
3601,3882,7,24fb07e6e953242536fba62c15d30611
3602,3883,7,54b0a1760a1aab229d5c323c074a8698
3603,3886,7,df30e6853f70b984c307a0c494e57e32
3604,3889,7,69a73b2cd56e29c9411e6cb634ecf04c
3605,3890,7,9a66120758db39765da72a80f949563d
3606,3893,7,9b623becc3dfe9d95733e832f3f7c98b
3607,3896,7,06224e2ca852b4e4be2f171158ca4fd8
3608,3899,7,1ba4d0d54169c6312468c179eab60806
3609,3900,7,c1b3b02c037bbb36a700929b244acdfd
3610,3901,7,6ddc392fc4b23cd34cbf2caa11c2b47e
3611,3902,7,909787eb2f4b6616a8d7484e7f81ccf7
3612,3903,7,3304c7c9084a6ed62f9199f48e655572
3613,3904,7,7531fe147866a94210b4559863bfb35f
3614,3905,7,1d4f609de4cd3f6dbf92e3da1b1b4dbe
3615,3908,7,df9e52f75cef3b33aa9476a14b4e5b88
3616,3911,7,52c3d5431ec66562a20b346e902e3b13
3617,3912,7,c3a7a5740e34f4eccbc827e9a6805b13
3618,3915,7,a8c8a116eee23f731bfbb9b2121afe45
3619,3918,7,40edc8d1b4e626bc1b9f13dba7cbcdc7
3620,3921,7,eed62106bd9e08f19f902e14b33de894
3621,3922,7,318f8437d41596bb5ceee1787f91304f
3622,3923,7,fd04bd4ef494a5f97efec615677f0278
3623,3924,7,de73b927cd9ae0e621d853fe65afcb56
3624,3925,7,28dd48863f027b49e473cbfc510f6526
3625,3926,7,64a2ae352e994b7041a8dd8d41a10ec3
3626,3927,7,b9aa763263e9be3f0b7f0b1a14fef1da
3627,3930,7,1ba110a8b14c24cfcf0b34341f5a20bd
3628,3933,7,b501c8208c5c57a92fe50ee3fd5449d1
3629,3934,7,d460a3e02ae2357d48f6a35c2e897591
3630,3937,7,567bb1e36ff91d86cd9cbe054beaa836
3631,3940,7,279f4f39a2479d6186dbe372de2e9164
3632,3943,7,91eca32a8c6d0acd54def8ee0dfaacb0
3633,3944,7,c587ddd5ef80512dd8712fb43e5562a7
3634,3945,7,ea05598fb9985c474dfb0521b16bb93c
3635,3946,7,2cc27f869b46cea34edc6d81060caf3e
3636,3947,7,5562b920222a9d6576abe450391f3d32
3637,3948,7,b71215e4040f647d016c8d5da47d327b
3638,3949,7,8c019ba330805f56c2a189c81993949c
3639,3950,7,7da3e863d8cefa6997ee7366f439fe8b
3640,3951,7,af40760e7431fd3a72cf7439e4f013e8
3641,3952,7,430a1259782ee17d724e757be0392c72
3642,3953,7,4dc0a2d5f39271906e8907defcd9b64a
3643,3954,7,46865a009cf8f906178a85cae6662f48
3644,3955,7,481937605bba1f8a2cc5a250cad8c3ee
3645,3956,7,728f24dab2a63062cfc5b9701f35463f
3646,3957,7,ab83438535975f688c7085e539d817b8
3647,3958,7,5772c2b6953342c569ddc0c905d512c3
3648,3959,7,73d5146e6ba6b66ec78021fd8e9eb318
3649,3960,7,78ceabcb3e18188545aab5dee4054d2f
3650,3961,7,1f98021e94e48bd584596b490ec79508
3651,3962,7,11090632621cc3d3c75769bac9de9d71
3652,3963,7,1cf4f47d7ae0bdc3050cfe0094791f91
3653,3964,7,923b7f37c7964ff6b89c232a5be4551d
3654,3965,7,c42ae0dd79cc57966084a4710c0eb54f
3655,3966,7,5afee2ffed74fd0dff2b621ed801238f
3656,3967,7,fda4df8dc05fc00b4aaecff459a776cf
3657,3968,7,05c551961c24fbac42528f0243650aa7
3658,3969,7,abf2ec45b98913d0a47fa00ddbc518cb
3659,3970,7,2d28a553e5ba468b09db75aa11c09464
3660,3971,7,416e887320f418b012fbe5e445b3c00e
3661,3972,7,3cd9ab8055f266beb5937b487136c40d
3662,3973,7,d3bb4e715127d1fa1a22432573917789
3663,3974,7,2777c7ec7eac96d03e70914b5b9a6519
3664,3975,7,e21407faa685877a5d990cead6857de9
3665,3976,7,60b4ca01bbc2db02a1becc7c9f14c427
3666,3977,7,066a690a94953def0d1f919279e69d57
3667,3978,7,d56c8df39d2516984ca104ba66ac4c19
3668,3979,7,6eb7f4d9dfde6f6103a2fd0d5bd349fe
3669,3980,7,b356562e95ae3f95e7cdcd2393cfda51
3670,3981,7,27aaea554de7a063ddebc6c09fb3dad1
3671,3982,7,4ba1f4d680b65bc41b15314e50c76713
3672,3983,7,7b1fb5233efbd41d02c5383cd1ae08ac
3673,3984,7,1defd1479c7a69b463e74ac2f86d1a92
3674,3985,7,34454c1af2bbb541722b1b9d622270da
3675,3986,7,c99ce2f2b4faf01007eb991db5736e17
3676,3987,7,5f7123cc6825b5ff83f6edf0f7c3fb68
3677,3988,7,c2faf47954ef3f87a74d7b7cb4cd92f8
3678,3989,7,e3360a9ea96b27c91988d733b7ab882e
3679,3990,7,c71ebc68e79272a108613176af152746
3680,3991,7,75cf86cf9fc35f716cb4408c581e362c
3681,3992,7,6aeaaafae06072e7844e28fcb1623f93
3682,3993,7,28db953e8591287126d747b9f00c946e
3683,3994,7,73440f34e7f5b077ec2c4c6465755a13
3684,3995,7,695f0942df77b529f4ee3c301260a7dc
3685,3996,7,ea545867af839d8e9e28aed278f69d37
3686,3997,7,db07930830cd835f405805f0cd1db90a
3687,3998,7,676f7171f751b36046d233962f2a5e6c
3688,3999,7,5a9b9ed4672fa3634728dc62105353b3
3689,4000,8,c69124f1b7e068caca7d5de2d42a936b
3690,4001,8,39f218f8634907bbf7024f8157b0c121
3691,4002,8,5a765900c287df6adf30e58ca9d1c6e8
3692,4003,8,6a52f68bb6837942c557267fe09a922e
3693,4004,8,54eaf690009ee7e6401debec2bf8cd82
3694,4005,8,140664038a1eee13450ca784bde4b2e5
3695,4006,8,e56c207c1c0d50d32ff8dbd660e0aa97
3696,4007,8,cbf0a8b755a0ad3c8d8e8e9589420e85
3697,4009,8,e37adc3ae07a4c0ebe48d5b2fda1aa8e
3698,4010,8,c77ec48bf2ec6c1d39148561cad2e353
3699,4011,8,485aa70b8d6a22c55e863382c4198eae
3700,4012,8,91754d5067da2335e6df941f2eb00f2f
3701,4013,8,dad5e7b33fec5177f8546f2218c80e85
3702,4015,8,1d6469b6a1573362841521a4c74028ab
3703,4016,8,ac02afd73f01df5ed29a7f512e891da6
3704,4017,8,b224da19e9534156924e5427abc8fa1f
3705,4018,8,237591d644be8cbfacc83cfd71ae1b85
3706,4019,8,9e9522b6b08a89fb61b2c82329759a24
3707,4020,8,402bfdf8b0136eb2f9ce277e725307ab
3708,4021,8,146cea39f44bcfdbe230dbe489a04c57
3709,4022,8,0453ec7f56ed1a0f4cefd1b18307b6c6
3710,4023,8,90b17977c6bb5c831343c56193bfe3f7
3711,4024,8,23ba67829afa726e9797632953ba6572
3712,4025,8,abe39a548c686a876ce691e9c5f9c830
3713,4026,8,6783133f4a5152f9089b76503fb6520c
3714,4027,8,3b9c3c2b98b540613d61b485acffcbde
3715,4028,8,7329e354039d8ffd5903bd6b2ed147c3
3716,4029,8,d581ddea4efec7fb2dff3ffa753d2722
3717,4030,8,5a7d33d0891123ddfe5470ff28d781be
3718,4031,8,a21f68145f473fba88f29957508c5a8c
3719,4032,8,58331e7a9433ea83679ca3e13b8d0c5c
3720,4033,8,60369cdeaed7a7ef6d63f95a579ad00f
3721,4034,8,8241b4e7989429ea8f78bb95ee72fdd2
3722,4035,8,3b4c4c7f5488e693dcc75ababc34bac7
3723,4036,8,2c656e827c190304f25f35d5d6db43fc
3724,4037,8,b23e88ed0b552cfe0c89cccaec291d0c
3725,4038,8,b556eb2ca9d7200f2620078893228173
3726,4039,8,5d16c43c7918c282e6473762747c1d54
3727,4040,8,201841b2827d06e883a5404f1ff710d5
3728,4041,8,6a8943fd903708d5da11b6ef757e2a38
3729,4042,8,5466b9a804ae913f1254a72219374db9
3730,4043,8,110a45806911cf223e3ec0d71737ab60
3731,4044,8,abade2a5e8a2a9814f494e8679ddc795
3732,4045,8,823dcda28c38bdf27bf4a06b078a067f
3733,4046,8,a21e9b85d1c4845326e2329b9c0fe8d8
3734,4047,8,924a57c526db214d5a2fdb82c55efb66
3735,4048,8,bcc31fbbda2fdd2203c252231e260d9e
3736,4049,8,843086e59a498e3185f4cb47a35d40d8
3737,4050,8,4a518d1c7286ad419db9525ef86ea31c
3738,4051,8,b646c87e5719fbe49778c18cad92d63c
3739,4052,8,12087b2aad3dda2b8fc7c646de68552e
3740,4054,8,6cb5be8fe1277e3eca1fdc5c07ab58e8
3741,4055,8,d163210cf5d521ae5c43539166c7f09b
3742,4056,8,162281799959c46b55248e4742be4f09
3743,4057,8,35169daf0e591004c1c5c99764b38c42
3744,4058,8,ba5068ec0bf32b1515ffe7c36560b84b
3745,4059,8,53c27fe9fa85716e99335ee26e648e58
3746,4061,8,6b7dacb8edc4b9d0453e3e67e9a10c7b
3747,4062,8,c679e756fe0596897c4bf527d6d1eed5
3748,4063,8,c8dc98deda3d961bd40993d3c5d932d9
3749,4064,8,6299b5a9bbb4e91377262fb1613df0f8
3750,4065,8,fb14dc40eda2a7e8c0e7f260d0e4f736
3751,4066,8,e3c32b89b734bcb762d2abfba8fcb0f4
3752,4067,8,287a2312de0f4c66c4b882e3db6a8e26
3753,4069,8,112ffec529c92bdc24643fddd8cb1447
3754,4070,8,b72d6c564d5b8ef060b85a3d01a13464
3755,4072,8,991eb8952f17e21a08d4f8d2277fdd3a
3756,4073,8,b4539e1670df9222421f9d25b6709c8b
3757,4074,8,955b7c82f771d11a385a48ed8b3207e5
3758,4075,8,d79ca140af17fd033c5aa4f922bb4d26
3759,4076,8,a8e56750590cee26b32bbc892c2bab70
3760,4079,8,1e8f74d679a1900a243ae205ee8b2850
3761,4080,8,4308258b541238b94a5cabcfb232321e
3762,4081,8,7a4dd3e0abf507deaedc36bacbb6b2f5
3763,4082,8,c2f667745c39f56260297ce2af5eb5f8
3764,4084,8,be6bae3b674ae0a5db24ea0f4db35f03
3765,4085,8,88674b25c27e190da6ef21278164cf76
3766,4086,8,f3f35bb5d81c01d9c4c7a831439396e5
3767,4087,8,c8c1a7e6dd30e0e7a7444ca5be49fd30
3768,4089,8,d07c9b6858d0acbac189c843f0bbe3d6
3769,4090,8,5107176ef9532ac9b0cf4949a9568779
3770,4091,8,a3db004ca9a88693ad37869a079885fa
3771,4092,8,3cc2962329473ba46f0c8c299c5b1efc
3772,4093,8,88528fcb5430828f4ca075edb71e704c
3773,4094,8,0a506ca9fbb2cd6e6cb207fdeb45b6b0
3774,4096,8,f9c5cf2b7c964b6e0956fb0f67889775
3775,4097,8,e5520ca94a1216aa1675edf5745f5958
3776,4099,8,9542b759761f1a570a49d72d30a098e3
3777,4100,8,c2698f8bc666125c16e03c4c9f63d61c
3778,4101,8,8db6cd3b0ef64e682c18082d6113506c
3779,4102,8,8438c72e8edad698e6701071739afbd9
3780,4103,8,fea6c0f8f20ca1672d6fe50ada9e9244
3781,4104,8,31b2572d00f9d09498ccf41c922bc244
3782,4112,8,b658a0f1fa42f1bf5911b62a2252d44b
3783,4116,8,40f076529e40d5dd745efcf7540825ed
3784,4117,8,84fddd71b1567944e160665413ef13c9
3785,4118,8,922dc8741a3946d5a3fec1394b7e7aef
3786,4119,8,c0a8075d9e52b7357b9906a04e980e99
3787,4120,8,366462ae01980012fb213109f357dd39
3788,4121,8,02997a3c4032d58f670895dd6e1d39ba
3789,4122,8,0c87220be822a37e8e3dc8f172d506ae
3790,4125,8,ad8afc4db3937ca4764835e7e4e71e1a
3791,4127,8,603831c72ef172a6479cd504dc40490a
3792,4128,8,eff742b2c1f07a98635c7a4127918141
3793,4129,8,baca6e5953f339cc8b5af25907a24b7b
3794,4130,8,e1808cbb239e0490942345e6da598a85
3795,4131,8,6a91eff1b1a51748f712ae7350aaf8b0
3796,4132,8,da48fabff94b045970d62811c82d8caa
3797,4133,8,820ff93af420f22dc0ebdfb5208dc917
3798,4135,8,7060398741f064bb55d762c571137784
3799,4136,8,39c1d70216ae16275ba9f110ebc34acb
3800,4137,8,b8edb40e76f73074ca65feb83ddf405f
3801,4139,8,eec61cfabef3527cdad9f991c3ec6b2b
3802,4140,8,eded065396498060cf62423bf3e88008
3803,4141,8,52ef7e27fe28650ddde375777e68a11b
3804,4142,8,2beb69909925a9be0edeb2be228f6a7e
3805,4144,8,cc970a73f8b253e9fcfaf053cfefa65b
3806,4146,8,1b10bf167a63cd5c4754921299da9c8d
3807,4147,8,89281e33ec5eaf8b92699921274c7f33
3808,4148,8,24c4ba4dae6daf2feb4d20e6020eaa64
3809,4149,8,73e4b382f90bb06bbb435df433373610
3810,4150,8,fe0b29d5bc7c247616b5f12ea210fde0
3811,4151,8,fdf28ba97e2e6699f0d3f9a2b2bf33f6
3812,4153,8,1526c2b6c7c2688d239d26da14d80e20
3813,4154,8,074321a3c52047f9781245d129324374
3814,4155,8,c35a8e95363352f1a2ebc6a12db5e204
3815,4157,8,fbff3e2ccd35fb6ef65ecba9a0af974a
3816,4158,8,7e1508a57ac1631b32849236f5db2787
3817,4159,8,6135eba0bbed6ba29d267dffff0c1ef4
3818,4160,8,98d8e8f921c1c27156bb80e9a2484078
3819,4162,8,ecdd3c5960f771e60d237c7afd8891ba
3820,4163,8,6cc758f687de45a259537713655ee43a
3821,4165,8,850c1a2bc4bb8bf73e24e1c52cc3c36e
3822,4166,8,12c130ee0c2a0eba7957b3ab31565dee
3823,4169,8,b54017b8ee1823667e0db0cd002fa7ce
3824,4170,8,1d02f8ff0c1ad93eb9d751c10af14020
3825,4171,8,707124f6d603c4d0f7a90885e3089ca2
3826,4172,8,2067b5587d627d83f6e7bcbb01ed82a4
3827,4173,8,2fe12e0e34c397fa80428161a207bbc6
3828,4174,8,ffda9c459763fa7f5dd8e6ed1fc74b12
3829,4175,8,14ddb9502abc540d4d1eb1d7dfafe292
3830,4176,8,0979a3ebf9efc91c528fa0853a438647
3831,4177,8,31dacda17235da1e84adaa8862afd640
3832,4179,8,fb4f803cc983d49f27a4278a1fdc5c4b
3833,4180,8,721945e284b99d20a093a2baa25bb0cc
3834,4181,8,5ee48369ac261fc8e416d0b178f3c5d7
3835,4182,8,9cd7237719fde97ccae46508aaa2d646
3836,4183,8,fc7c4c75cedd2bdfabfdab1917d90f56
3837,4184,8,ece82af468e219dd4821cc788c8f70e5
3838,4185,8,7dc89caf21ff1ea3aa3a794a39aaa19c
3839,4186,8,36ff045c8f10c56d70c3efc40167dd9d
3840,4187,8,2a18d1567851a5db3e04dd87c33e80da
3841,4188,8,f0628d1a780996ee17c676bd6a9f4112
3842,4190,8,29834a9a7221d612fae09dc5f30a5082
3843,4191,8,9169b70976b4eee4a3b3852abbfe3e89
3844,4192,8,6c18a863e63c7a1f898670dc6336f158
3845,4193,8,ef91e83aec6c0812e20aca46ad93583d
3846,4194,8,2ae2363c33f469190a6ed724aa9370ce
3847,4195,8,b047e3c4ae05562b166f694b9590022a
3848,4196,8,87ee43bb5e8adc9f9835e67d7a981245
3849,4197,8,4dd98cda902ec508d2cc34f3b448188a
3850,4198,8,e7e7763dfba477394b2b262532849cda
3851,4199,8,b77ee8c99a4177d22377bc6e2cdf0221
3852,4201,8,799f8b88ba1b8c1116c2acf2c3851f78
3853,4202,8,4288f24087f93e77a5b2fc822a607e43
3854,4203,8,52b8129f0311ab0c0c53cba24fea5d69
3855,4204,8,cc1671c613c6cae7219fbd2fee61ffbe
3856,4205,8,01b3d17c3c5e5c5bc8e35a9df327e767
3857,4206,8,a743ced1b9b1b1e94d7808fbc874d185
3858,4207,8,cac22a1bef54675f9dd382ca4f69db14
3859,4208,8,1dd2cf36e1f7f01e1d5fee9cebbf9062
3860,4209,8,d732273006b68c25b4c67a6c8d5ba0a9
3861,4210,8,55de584936fc352b42a26b5faca7fee9
3862,4212,8,34c73d24a1319dd078dd8494828e7abe
3863,4213,8,dfea3fadb866ee8097ef70a2887ae6fb
3864,4214,8,6216fe9c1c32c95099b3529efaf7d910
3865,4215,8,d94ae3f8afb198f447e51220f47a4d14
3866,4216,8,d61ea52ccbdac83f68af8606798098d3
3867,4217,8,e6d7b0a355ad1fa789cd06994d66f814
3868,4218,8,57f02cd0e2ce7c93689e1177a118505c
3869,4219,8,3dbbb0a3dc29e94d62ad9b8fdcf3b62d
3870,4220,8,9f37bc86e31542db9c6c8ab36228c726
3871,4221,8,a187f438c7c92e87507558a6cde8b666
3872,4222,8,6b0f0701bc52980cecfa8a52dbf69cd6
3873,4224,8,55626acc797f0b7ff561681139f405cb
3874,4225,8,6a1963633a4266fc9ee88f68595ccfed
3875,4226,8,e78f94605b61d39a3453bc3c6c17396a
3876,4228,8,9027ac29868511d529b214a6e3b23ec0
3877,4229,8,8989242f58fcccc42e08f40c693f8b56
3878,4230,8,4c89b73c05102e3ffe98fb51f420eea9
3879,4231,8,d9029de5ee5bbfae64374e968394324f
3880,4232,8,fbc0f7c1c2b3448b9164fa1d897402a4
3881,4233,8,a21799bd8950ae42cd6583e467f13f9e
3882,4235,8,f968639a05ae2b25e0a6053e2795ff45
3883,4236,8,b5f4d347fc5b22154e77c44b859e76de
3884,4237,8,124da2402895f703460a68a649ca33ec
3885,4238,8,47d3a7ff31422712e3d9a4e1550ea756
3886,4239,8,d4b976d7c64a28bbf7461e2d692a1888
3887,4240,8,978a0045c32795ab4ac45f4df5af3f73
3888,4241,8,a63e6ee47a7576cf82862686ef86b4e1
3889,4242,8,8d9e8f91d22dba6fa420c50b13fb5eca
3890,4243,8,a3bc2c27b3bd936fa5129b2f412b8cc3
3891,4244,8,12c6777ad46010c08ee8fcbf09e7cd57
3892,4245,8,37e88daec4b0a365784c188a0fc604ee
3893,4246,8,46b5c1a5a1a35bdca95edd56413626e4
3894,4247,8,7f8364c9e8b65dee7f77c51ced93106e
3895,4248,8,6eacb9eccb3a9491c922eadf23f0b3e4
3896,4249,8,f425bfe570c4ca583a41a9b30bc604c1
3897,4250,8,3e3d9d9ddeb7a161b20a9bd873a851af
3898,4251,8,04d45fe05fef6680932eef64ae5b504b
3899,4252,8,e88f7cfda505538e536eff34b65dd69a
3900,4253,8,ece67cfbe6c9ac1d30f8ddd07498c91b
3901,4254,8,bb91498cacbc21a9e5eccdc35ca6d8d3
3902,4255,8,2a53c9e6953cf884a27c2cf8322b9127
3903,4258,8,2bcd45e949cd4d4bfab90427049f0b79
3904,4259,8,b249140ec6c3e56d5a38296a68c5dc65
3905,4260,8,388b9d58a78253756325cf05c01aee5e
3906,4261,8,455b1bc1b7839fd57921328256402d0e
3907,4262,8,523fd72b762bc85758cce21ad61faba5
3908,4263,8,19018166c6559f60ce55c0b52b55d593
3909,4264,8,97ab6d76daa590e29b439dc28474ee12
3910,4265,8,cee694477addfb6eacc9692c1b970ce4
3911,4266,8,5a1d8c274ed1f40dcd01f2716fa4529c
3912,4267,8,a9b33c0cb0d0e17bc2b53abc1c07903e
3913,4268,8,d1869750866f3281c5656ad00dc78ae0
3914,4269,8,6e003ce64d96e35ce2ec04a74107180f
